Client_Number,Report_Number,RX_Type,Data_Date,Category,Product_Group,Bucket01,Bucket24,Bucket25,Prescriber_Name,Prescriber_Address,Prescriber_ZIP,SRA1_IMS_Doctor#,SRA2_Specialty,Client_Data
C539,R4470,B,20250410,3,171,8,13,21,Brian Roberts,"4298 Lowery Garden Suite 160, Los Angeles, CA, 90001",90001,ID00039,CAR,Low-Volume Prescriber
C705,R8480,T,20250116,3,173,0,30,30,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C787,R7655,B,20250203,3,171,10,32,42,Dr. Cynthia Miller,"725 Mills Forge, Seattle, WA, 98101",98101,ID00020,NEP,High-Volume Loyalist
C962,R6653,T,20250313,3,172,0,23,23,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C586,R3278,T,20250324,1,172,0,14,14,Michelle Peters,"68718 Rivera Motorway, Philadelphia, PA, 19103",19103,ID00128,END,Competitor Loyalist
C115,R6869,B,20250113,3,171,10,34,44,Jason Webster,"36796 Ballard Fork Suite 800, Houston, TX, 77001",77001,ID00014,END,High-Volume Loyalist
C638,R7730,B,20250207,2,171,10,17,27,Ricky Harris,"082 Sanchez River, Chicago, IL, 60601",60601,ID00021,NEP,Low-Volume Prescriber
C862,R8749,B,20250418,2,171,10,40,50,Mark Hunt,"050 Smith Land Apt. 308, Seattle, WA, 98101",98101,ID00011,END,High-Volume Loyalist
C859,R2279,T,20250228,3,172,0,26,26,Jessica Matthews,"0909 Miller Dam Apt. 891, Los Angeles, CA, 90001",90001,ID00130,END,Competitor Loyalist
C416,R8311,N,20250221,2,171,0,0,0,Ryan Evans,"1962 Burns Mission, Houston, TX, 77001",77001,ID00112,END,Managed Care Restricted
C556,R4937,T,20250113,3,172,0,18,18,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C502,R3572,T,20250210,2,172,0,29,29,Lori Clark,"889 Curtis Summit Apt. 266, Atlanta, GA, 30301",30301,ID00104,NEP,Unaware
C525,R2020,B,20250220,2,171,18,44,62,Kristin Elliott,"294 Schroeder Garden Apt. 703, Houston, TX, 77001",77001,ID00006,END,High-Volume Loyalist
C904,R4629,T,20241230,2,173,0,24,24,Bonnie Davis,"5907 Angela Valley, New York, NY, 10001",10001,ID00071,END,Aware Non-Prescriber
C972,R3267,N,20250111,1,171,8,0,8,Jocelyn Norris,"170 Bonnie Isle Apt. 987, New York, NY, 10001",10001,ID00060,END,New Adopter
C811,R5981,T,20250120,1,173,0,30,30,Luis Lozano,"59703 David Ford Apt. 715, Los Angeles, CA, 90001",90001,ID00131,END,Competitor Loyalist
C981,R3863,T,20250304,2,173,0,12,12,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C565,R7618,T,20250127,3,171,0,0,0,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C291,R9987,B,20250209,2,171,0,0,0,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C640,R1697,B,20250322,2,171,9,11,20,Kristin Woods,"6290 Harrington Pass, Atlanta, GA, 30301",30301,ID00032,NEP,Low-Volume Prescriber
C651,R4218,T,20250416,2,172,0,29,29,Bonnie Davis,"5907 Angela Valley, New York, NY, 10001",10001,ID00071,END,Aware Non-Prescriber
C282,R1512,N,20250415,1,171,0,0,0,Manuel Young,"36774 James Fords Apt. 798, New York, NY, 10001",10001,ID00093,NEP,Unaware
C404,R1528,B,20250112,3,171,10,13,23,Dylan George,"894 Davis Lakes Suite 123, Philadelphia, PA, 19103",19103,ID00038,END,Low-Volume Prescriber
C731,R6008,T,20250302,2,172,0,10,10,Amy Ward,"777 Aaron Junctions, Philadelphia, PA, 19103",19103,ID00070,CAR,Aware Non-Prescriber
C299,R7291,B,20250226,2,171,20,48,68,Kristin Elliott,"294 Schroeder Garden Apt. 703, Houston, TX, 77001",77001,ID00006,END,High-Volume Loyalist
C492,R3458,B,20250130,1,171,8,15,23,Scott Turner,"0766 Schneider Ways, New York, NY, 10001",10001,ID00043,CAR,Low-Volume Prescriber
C804,R6175,T,20250216,3,171,0,0,0,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C214,R7131,N,20250206,1,171,0,0,0,Joy Diaz,"140 Donna Trafficway, Los Angeles, CA, 90001",90001,ID00119,CAR,Managed Care Restricted
C986,R1510,T,20250113,2,173,0,15,15,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C950,R8167,B,20250202,2,171,18,34,52,Jon Thomas,"14771 Patrick Ville, Seattle, WA, 98101",98101,ID00018,NEP,High-Volume Loyalist
C324,R7730,T,20250420,2,171,0,0,0,Timothy Mccarthy,"3359 Harrell Center, Atlanta, GA, 30301",30301,ID00075,END,Aware Non-Prescriber
C235,R2778,T,20250128,2,173,0,15,15,Timothy Mccarthy,"3359 Harrell Center, Atlanta, GA, 30301",30301,ID00075,END,Aware Non-Prescriber
C423,R1137,T,20250226,1,172,0,15,15,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C264,R2128,T,20250426,3,172,0,21,21,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C971,R3580,B,20250310,3,171,7,14,21,Ricky Harris,"082 Sanchez River, Chicago, IL, 60601",60601,ID00021,NEP,Low-Volume Prescriber
C769,R3435,T,20250310,2,172,0,24,24,Jonathan Joseph,"5976 Cabrera Orchard Suite 124, Chicago, IL, 60601",60601,ID00072,CAR,Aware Non-Prescriber
C261,R5483,N,20250202,1,171,0,0,0,Ashley Leach,"30119 Gina Green Suite 169, Seattle, WA, 98101",98101,ID00121,NEP,Managed Care Restricted
C478,R3873,T,20250324,2,172,0,19,19,Scott Johnson,"09995 Charles Plain, Philadelphia, PA, 19103",19103,ID00132,CAR,Competitor Loyalist
C364,R5336,T,20250210,1,172,0,14,14,James Rhodes,"28272 Mary Lane, Houston, TX, 77001",77001,ID00136,CAR,Competitor Loyalist
C853,R8921,T,20250121,3,172,0,13,13,Jonathan Joseph,"5976 Cabrera Orchard Suite 124, Chicago, IL, 60601",60601,ID00072,CAR,Aware Non-Prescriber
C122,R4046,N,20250105,3,171,0,0,0,Tiffany Mckee,"9995 Hill Loop, Chicago, IL, 60601",60601,ID00087,CAR,Unaware
C636,R9745,T,20250320,3,172,0,11,11,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C705,R8480,T,20250116,3,173,0,20,20,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C452,R3679,N,20250121,2,171,13,0,13,Dwayne Jones,"111 Vance Passage, Los Angeles, CA, 90001",90001,ID00054,END,New Adopter
C799,R7990,N,20250303,1,171,14,0,14,Ariana Bailey,"84002 Phillips Camp, Chicago, IL, 60601",60601,ID00046,END,New Adopter
C850,R4161,T,20250412,2,173,0,23,23,Stephen Lopez,"736 Graham Inlet, Atlanta, GA, 30301",30301,ID00091,CAR,Unaware
C802,R6544,T,20250303,1,172,0,23,23,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C543,R6183,B,20250217,2,171,0,0,0,Dr. Joseph Hughes,"89401 Robert Run Apt. 512, Atlanta, GA, 30301",30301,ID00068,CAR,Aware Non-Prescriber
C184,R3077,T,20250204,2,173,0,30,30,Luis Lozano,"59703 David Ford Apt. 715, Los Angeles, CA, 90001",90001,ID00131,END,Competitor Loyalist
C249,R3450,T,20250418,2,172,0,24,24,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C684,R7366,T,20250111,1,173,0,10,10,Manuel Young,"36774 James Fords Apt. 798, New York, NY, 10001",10001,ID00093,NEP,Unaware
C651,R4218,T,20250416,2,172,0,19,19,Bonnie Davis,"5907 Angela Valley, New York, NY, 10001",10001,ID00071,END,Aware Non-Prescriber
C925,R5835,B,20250415,1,171,14,45,59,John Villa,"71110 Garza Ridge Apt. 137, Los Angeles, CA, 90001",90001,ID00012,NEP,High-Volume Loyalist
C849,R2228,N,20250120,2,171,10,0,10,Robert Hernandez,"450 Michael Heights Suite 689, Atlanta, GA, 30301",30301,ID00050,CAR,New Adopter
C246,R2120,B,20250408,1,171,10,20,30,Ruth Rodriguez,"72952 Anthony Ways, Houston, TX, 77001",77001,ID00041,CAR,Low-Volume Prescriber
C729,R9132,N,20250427,1,171,0,0,0,Kevin Vaughan,"66337 Lyons Island, Atlanta, GA, 30301",30301,ID00115,CAR,Managed Care Restricted
C237,R2999,N,20250205,2,171,0,0,0,Erin Bautista,"17802 Morrison Club Suite 483, New York, NY, 10001",10001,ID00114,NEP,Managed Care Restricted
C695,R8786,T,20241231,1,172,0,13,13,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C491,R6172,T,20250427,2,172,0,12,12,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C553,R6772,T,20250308,3,172,0,20,20,John Garcia,"59147 Keith Drives, New York, NY, 10001",10001,ID00096,CAR,Unaware
C870,R7765,T,20250416,2,172,0,21,21,Scott Johnson,"09995 Charles Plain, Philadelphia, PA, 19103",19103,ID00132,CAR,Competitor Loyalist
C189,R7262,N,20250324,1,171,0,0,0,Mrs. Kristin Rodriguez,"484 Caldwell Ways Apt. 822, New York, NY, 10001",10001,ID00105,NEP,Unaware
C589,R2160,B,20250419,2,171,10,12,22,Edward Moore,"26617 Castillo Mission, Los Angeles, CA, 90001",90001,ID00040,END,Low-Volume Prescriber
C799,R4945,B,20250109,3,171,16,49,65,John Villa,"71110 Garza Ridge Apt. 137, Los Angeles, CA, 90001",90001,ID00012,NEP,High-Volume Loyalist
C407,R1612,T,20250316,3,172,0,24,24,Karen Moore,"1184 Rachel Mountains Apt. 047, Philadelphia, PA, 19103",19103,ID00098,NEP,Unaware
C364,R5336,T,20250210,1,173,0,22,22,James Rhodes,"28272 Mary Lane, Houston, TX, 77001",77001,ID00136,CAR,Competitor Loyalist
C671,R6690,T,20250128,2,172,0,10,10,Stephen Lopez,"736 Graham Inlet, Atlanta, GA, 30301",30301,ID00091,CAR,Unaware
C782,R7691,B,20250401,2,171,18,39,57,Lori Williams MD,"31525 Colin Knoll, Philadelphia, PA, 19103",19103,ID00005,END,High-Volume Loyalist
C776,R5445,T,20250107,2,172,0,12,12,Mr. Scott Lopez,"99002 Vasquez Island Apt. 417, New York, NY, 10001",10001,ID00103,CAR,Unaware
C306,R5614,N,20241231,3,171,0,0,0,Ryan Baird,"115 Morales Spurs, Los Angeles, CA, 90001",90001,ID00116,END,Managed Care Restricted
C430,R5022,B,20250227,2,171,19,38,57,Emma Moore,"7136 Stephanie Drive, Philadelphia, PA, 19103",19103,ID00008,CAR,High-Volume Loyalist
C663,R6319,N,20250424,2,171,0,0,0,John Garcia,"59147 Keith Drives, New York, NY, 10001",10001,ID00096,CAR,Unaware
C936,R3276,T,20250110,1,171,0,0,0,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C873,R9955,N,20250425,3,171,13,0,13,Jeremy Haynes,"4394 Gray Manor, New York, NY, 10001",10001,ID00065,NEP,New Adopter
C686,R3406,T,20250116,3,173,0,30,30,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C695,R8786,T,20241231,1,173,0,30,30,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C832,R5243,T,20250425,2,173,0,25,25,Bryan Johnson,"714 Watkins Unions Suite 059, Philadelphia, PA, 19103",19103,ID00137,END,Competitor Loyalist
C264,R2128,T,20250426,3,173,0,22,22,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C219,R3999,B,20250208,1,171,6,14,20,Colton Ortiz,"002 Jessica Ford Suite 996, New York, NY, 10001",10001,ID00037,END,Low-Volume Prescriber
C893,R5264,B,20250217,3,171,11,38,49,Dr. Cynthia Miller,"725 Mills Forge, Seattle, WA, 98101",98101,ID00020,NEP,High-Volume Loyalist
C820,R5794,B,20250316,3,171,6,15,21,Brian Roberts,"4298 Lowery Garden Suite 160, Los Angeles, CA, 90001",90001,ID00039,CAR,Low-Volume Prescriber
C796,R9476,B,20250322,1,171,8,17,25,Ricky Harris,"082 Sanchez River, Chicago, IL, 60601",60601,ID00021,NEP,Low-Volume Prescriber
C727,R4783,N,20250317,3,171,0,0,0,Olivia Ortiz,"37350 Rodriguez Garden, Houston, TX, 77001",77001,ID00107,CAR,Managed Care Restricted
C340,R9807,B,20250206,2,171,11,33,44,Mariah Bailey,"1518 Austin Knoll, Philadelphia, PA, 19103",19103,ID00013,CAR,High-Volume Loyalist
C243,R1584,T,20250403,1,173,0,30,30,Tina Reed,"19172 Miller Vista, Philadelphia, PA, 19103",19103,ID00139,END,Competitor Loyalist
C205,R7609,N,20250114,2,171,8,0,8,Cynthia French,"3991 Brennan Underpass, Philadelphia, PA, 19103",19103,ID00062,END,New Adopter
C178,R9430,T,20250224,1,172,0,17,17,Alan Wilson,"562 Steele Brooks, Philadelphia, PA, 19103",19103,ID00073,END,Aware Non-Prescriber
C435,R4467,B,20250122,1,171,14,42,56,James Bradford,"48045 Natasha Vista Suite 907, Seattle, WA, 98101",98101,ID00007,END,High-Volume Loyalist
C397,R7293,B,20250130,1,171,5,10,15,Dr. Ann Richards,"943 Valdez Haven, Chicago, IL, 60601",60601,ID00023,NEP,Low-Volume Prescriber
C290,R5742,B,20250428,1,171,8,17,25,Brian Webb,"98193 Donna Mill Suite 101, Los Angeles, CA, 90001",90001,ID00026,NEP,Low-Volume Prescriber
C171,R3324,B,20250420,1,171,19,42,61,Jillian Hall,"63505 Sheryl Mountains, Seattle, WA, 98101",98101,ID00015,CAR,High-Volume Loyalist
C888,R4401,B,20250220,1,171,9,15,24,Michael Campbell,"272 Glass Prairie, Atlanta, GA, 30301",30301,ID00045,END,Low-Volume Prescriber
C100,R6435,N,20250101,3,171,15,0,15,Jodi Griffith,"37360 Beth Coves Apt. 692, Seattle, WA, 98101",98101,ID00048,CAR,New Adopter
C803,R8770,B,20250325,2,171,15,34,49,Jason Webster,"36796 Ballard Fork Suite 800, Houston, TX, 77001",77001,ID00014,END,High-Volume Loyalist
C890,R5331,B,20250211,3,171,7,20,27,Nicholas Kelley,"579 Scott Squares, Los Angeles, CA, 90001",90001,ID00025,END,Low-Volume Prescriber
C522,R4080,T,20250412,2,173,0,26,26,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C277,R3738,N,20250117,1,171,15,0,15,Robert Ramirez,"28928 Jeffrey Circle Apt. 512, Atlanta, GA, 30301",30301,ID00052,NEP,New Adopter
C244,R1301,T,20250319,3,173,0,30,30,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C590,R6147,B,20250206,2,171,9,13,22,Amanda Thompson,"199 Angela Circles, New York, NY, 10001",10001,ID00035,NEP,Low-Volume Prescriber
C991,R5889,B,20250304,1,171,18,33,51,Stephanie Hawkins,"2393 Oneill Corner, New York, NY, 10001",10001,ID00002,CAR,High-Volume Loyalist
C964,R3611,N,20250113,1,171,8,0,8,Jocelyn Norris,"170 Bonnie Isle Apt. 987, New York, NY, 10001",10001,ID00060,END,New Adopter
C303,R9202,T,20250110,1,172,0,28,28,Lori Clark,"889 Curtis Summit Apt. 266, Atlanta, GA, 30301",30301,ID00104,NEP,Unaware
C307,R1057,N,20250424,1,171,0,0,0,Ryan Evans,"1962 Burns Mission, Houston, TX, 77001",77001,ID00112,END,Managed Care Restricted
C258,R7084,T,20250328,3,173,0,18,18,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C598,R8155,T,20250117,3,173,0,24,24,Michelle Peters,"68718 Rivera Motorway, Philadelphia, PA, 19103",19103,ID00128,END,Competitor Loyalist
C587,R9724,T,20250228,2,172,0,15,15,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C530,R7135,B,20250122,1,171,10,20,30,Erin Simmons,"2413 Donna Village, New York, NY, 10001",10001,ID00028,NEP,Low-Volume Prescriber
C610,R4271,T,20250122,3,172,0,22,22,Valerie Smith,"2865 Rodriguez Pike Apt. 296, New York, NY, 10001",10001,ID00080,NEP,Aware Non-Prescriber
C277,R3733,B,20250302,3,171,9,20,29,Colton Ortiz,"002 Jessica Ford Suite 996, New York, NY, 10001",10001,ID00037,END,Low-Volume Prescriber
C168,R1717,N,20250306,3,171,0,0,0,Manuel Young,"36774 James Fords Apt. 798, New York, NY, 10001",10001,ID00093,NEP,Unaware
C371,R7484,B,20250125,3,171,15,37,52,Jill King,"9346 Eric Highway, Los Angeles, CA, 90001",90001,ID00004,NEP,High-Volume Loyalist
C705,R3476,T,20250317,1,171,0,0,0,Scott Johnson,"09995 Charles Plain, Philadelphia, PA, 19103",19103,ID00132,CAR,Competitor Loyalist
C470,R7272,B,20250107,1,171,20,41,61,Dr. Cynthia Miller,"725 Mills Forge, Seattle, WA, 98101",98101,ID00020,NEP,High-Volume Loyalist
C893,R8069,T,20250324,1,173,0,17,17,Timothy Mccarthy,"3359 Harrell Center, Atlanta, GA, 30301",30301,ID00075,END,Aware Non-Prescriber
C473,R3153,B,20250409,2,171,10,48,58,John Villa,"71110 Garza Ridge Apt. 137, Los Angeles, CA, 90001",90001,ID00012,NEP,High-Volume Loyalist
C968,R8901,T,20250318,1,173,0,20,20,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C364,R5336,T,20250210,1,171,0,0,0,James Rhodes,"28272 Mary Lane, Houston, TX, 77001",77001,ID00136,CAR,Competitor Loyalist
C770,R1136,N,20250105,2,171,0,0,0,Mr. Scott Lopez,"99002 Vasquez Island Apt. 417, New York, NY, 10001",10001,ID00103,CAR,Unaware
C215,R8889,T,20250330,2,173,0,22,22,Renee Montoya,"42137 Susan Groves Suite 215, Houston, TX, 77001",77001,ID00129,NEP,Competitor Loyalist
C202,R4513,T,20250225,3,172,0,27,27,Stephen Smith,"295 Randolph Skyway, Philadelphia, PA, 19103",19103,ID00077,END,Aware Non-Prescriber
C520,R8651,B,20250324,2,171,15,43,58,Andrea Miller,"677 Johnson Rue, Chicago, IL, 60601",60601,ID00003,END,High-Volume Loyalist
C972,R5819,T,20250219,1,172,0,15,15,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C998,R6187,T,20250125,3,172,0,13,13,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C898,R7544,B,20250119,1,171,0,0,0,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C595,R9579,N,20250123,2,171,0,0,0,Joy Diaz,"140 Donna Trafficway, Los Angeles, CA, 90001",90001,ID00119,CAR,Managed Care Restricted
C769,R3435,B,20250310,2,171,0,0,0,Jonathan Joseph,"5976 Cabrera Orchard Suite 124, Chicago, IL, 60601",60601,ID00072,CAR,Aware Non-Prescriber
C123,R6620,B,20250206,1,171,10,11,21,Holly Johnson,"364 Donald Locks Suite 870, Seattle, WA, 98101",98101,ID00036,NEP,Low-Volume Prescriber
C987,R2654,B,20250407,2,171,11,37,48,Michelle Elliott,"8851 Kevin Cliff, Atlanta, GA, 30301",30301,ID00001,CAR,High-Volume Loyalist
C553,R6772,T,20250308,3,172,0,11,11,John Garcia,"59147 Keith Drives, New York, NY, 10001",10001,ID00096,CAR,Unaware
C303,R9202,T,20250110,1,172,0,25,25,Lori Clark,"889 Curtis Summit Apt. 266, Atlanta, GA, 30301",30301,ID00104,NEP,Unaware
C768,R5773,T,20250128,2,172,0,17,17,James Warner,"222 Joseph Land Apt. 785, New York, NY, 10001",10001,ID00083,END,Aware Non-Prescriber
C731,R6008,T,20250302,2,173,0,22,22,Amy Ward,"777 Aaron Junctions, Philadelphia, PA, 19103",19103,ID00070,CAR,Aware Non-Prescriber
C892,R5934,T,20250427,2,173,0,17,17,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C215,R7790,N,20250409,3,171,14,0,14,Robert Ramirez,"28928 Jeffrey Circle Apt. 512, Atlanta, GA, 30301",30301,ID00052,NEP,New Adopter
C898,R7544,T,20250119,1,173,0,30,30,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C588,R4809,T,20250222,1,173,0,14,14,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C608,R9151,B,20250423,2,171,15,35,50,Dr. Cynthia Miller,"725 Mills Forge, Seattle, WA, 98101",98101,ID00020,NEP,High-Volume Loyalist
C910,R3392,B,20250416,3,171,20,40,60,Jon Thomas,"14771 Patrick Ville, Seattle, WA, 98101",98101,ID00018,NEP,High-Volume Loyalist
C663,R3587,B,20250111,3,171,6,10,16,Brian Webb,"98193 Donna Mill Suite 101, Los Angeles, CA, 90001",90001,ID00026,NEP,Low-Volume Prescriber
C671,R7802,N,20250311,3,171,0,0,0,Cynthia Graves,"1646 Samuel Crescent Suite 809, New York, NY, 10001",10001,ID00095,NEP,Unaware
C400,R2599,N,20250417,1,171,10,0,10,Amanda Gillespie,"16188 Krystal Place, Atlanta, GA, 30301",30301,ID00055,NEP,New Adopter
C693,R4817,T,20250118,3,172,0,27,27,Michael Garcia,"29926 Kathryn Overpass, Los Angeles, CA, 90001",90001,ID00140,END,Competitor Loyalist
C855,R4396,N,20250410,1,171,0,0,0,Ryan Baird,"115 Morales Spurs, Los Angeles, CA, 90001",90001,ID00116,END,Managed Care Restricted
C238,R5945,T,20250101,3,173,0,20,20,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C870,R7765,T,20250416,2,171,0,0,0,Scott Johnson,"09995 Charles Plain, Philadelphia, PA, 19103",19103,ID00132,CAR,Competitor Loyalist
C782,R3877,B,20250318,3,171,5,14,19,Scott Turner,"0766 Schneider Ways, New York, NY, 10001",10001,ID00043,CAR,Low-Volume Prescriber
C377,R2276,B,20250209,1,171,8,15,23,Scott Turner,"0766 Schneider Ways, New York, NY, 10001",10001,ID00043,CAR,Low-Volume Prescriber
C188,R2077,B,20250227,3,171,6,19,25,Ricky Harris,"082 Sanchez River, Chicago, IL, 60601",60601,ID00021,NEP,Low-Volume Prescriber
C502,R3572,T,20250210,2,173,0,25,25,Lori Clark,"889 Curtis Summit Apt. 266, Atlanta, GA, 30301",30301,ID00104,NEP,Unaware
C716,R2938,T,20250122,1,173,0,28,28,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C730,R5603,T,20250131,1,172,0,21,21,Luis Lozano,"59703 David Ford Apt. 715, Los Angeles, CA, 90001",90001,ID00131,END,Competitor Loyalist
C378,R9060,T,20250319,2,172,0,16,16,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C828,R7271,T,20250320,2,173,0,17,17,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C525,R9897,T,20250409,3,173,0,16,16,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C507,R4638,T,20250302,1,173,0,18,18,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C666,R7841,B,20250403,1,171,5,14,19,Tina Wilson,"63359 Blake Center, Philadelphia, PA, 19103",19103,ID00031,NEP,Low-Volume Prescriber
C110,R1138,T,20250208,3,172,0,13,13,John Church,"5132 Crystal Prairie, Los Angeles, CA, 90001",90001,ID00135,NEP,Competitor Loyalist
C828,R7271,T,20250320,2,173,0,15,15,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C738,R3389,T,20250318,2,172,0,11,11,John Jones,"27478 Holland Mountains, Philadelphia, PA, 19103",19103,ID00101,END,Unaware
C403,R4727,B,20250316,2,171,11,36,47,Emma Moore,"7136 Stephanie Drive, Philadelphia, PA, 19103",19103,ID00008,CAR,High-Volume Loyalist
C946,R1660,B,20250110,1,171,10,14,24,Michael Campbell,"272 Glass Prairie, Atlanta, GA, 30301",30301,ID00045,END,Low-Volume Prescriber
C145,R1201,B,20250128,3,171,9,10,19,Scott Turner,"0766 Schneider Ways, New York, NY, 10001",10001,ID00043,CAR,Low-Volume Prescriber
C647,R1096,T,20250101,2,173,0,20,20,Dr. Joseph Hughes,"89401 Robert Run Apt. 512, Atlanta, GA, 30301",30301,ID00068,CAR,Aware Non-Prescriber
C190,R5017,T,20250306,3,171,0,0,0,Jessica Matthews,"0909 Miller Dam Apt. 891, Los Angeles, CA, 90001",90001,ID00130,END,Competitor Loyalist
C315,R4492,T,20250308,1,172,0,12,12,Dean Dunn,"68691 Candace Center, Los Angeles, CA, 90001",90001,ID00067,NEP,Aware Non-Prescriber
